FID,roof,road,watr,conc,Veg,dry,irr,H,W
1308,0.24467796185263332,0.10757817378244812,0.0,0.25991230330336607,0.28924589661631883,0.09858566444523367,0,19.2798184835,37.9540007208
1309,0.2962101588539491,0.17241827516734906,0.0,0.2295954841285315,0.22325200308237939,0.078524078767791,0,16.7873130608,51.0505943298
1310,0.35890573133081083,0.2676106687713271,0.0,0.26213004015877805,0.0827085122681585,0.02864504747092551,0,18.4187998758,52.0110510886
1311,0.4687373060951634,0.20478764765550106,0.0,0.21207844630086556,0.10965212607673328,0.0047444738717367235,0,11.304706653,45.2641553572
1312,0.4341223822809844,0.09678422706782974,0.0,0.2153829726981946,0.21827285092870705,0.035437567024284265,0,11.5878112256,36.897957699
1313,0.2791311432411291,0.25015841919692494,0.0,0.18957381173996504,0.2628528453944696,0.01828378042751132,0,8.69428767002,43.5951328496
1314,0.2847930546205808,0.12005385454629866,0.0,0.25827433320179205,0.249567074444625,0.0873116831867035,0,28.6717802435,36.3453312934
1315,0.39155552667127785,0.23916646163987393,0.0,0.18183632827187945,0.1490258519443503,0.03841583147261848,0,10.5232314834,35.4025075256
1316,0.19530694972627355,0.19132990652903728,0.0,0.42760295503828455,0.14644248494388493,0.039317703762519675,0,17.50697842,32.9636357706
1317,0.0,0.005222332084615706,0.0,0.060507100050598596,0.38193351623100813,0.5523370516337776,0,10.9873204825,54.0904370476
1318,0.10081105674147392,0.11939758029322464,0.0,0.15062117568408248,0.3165419363225285,0.3126282509586904,0,0.0,85.4661178588
1319,0.373644713599636,0.08495565361305253,0.0,0.27495224145975167,0.23057335781417923,0.03587403351338052,0,13.3405602838,41.628347551
1320,0.40331790517485505,0.2391449674337417,0.0,0.2936812638400795,0.06143718634956153,0.0024186772017622455,0,16.2354086607,31.5048387416
1321,0.5266919361315435,0.03688057508535988,0.0,0.26097028245938586,0.16552969548979513,0.009927510833915552,0,24.9574427057,34.1069459142
1322,0.534586377152726,0.08592797899677569,0.0,0.2971348055089359,0.0819213957580358,0.0004294425835265825,0,16.6080424951,31.1316905022
1323,0.19939419963559135,0.40566342103125325,0.0,0.1847412582543201,0.2035280327735676,0.006673088305267678,0,34.8554537261,31.34060947
1324,0.5212115022144641,0.15598508834644062,0.0,0.21783920297861672,0.09956267815526318,0.005401528305215365,0,13.6192809062,48.64387756
1325,0.4593991699241418,0.20707096498639752,0.0,0.24970984484823724,0.07386189543272578,0.0099581248084976,0,16.0625016469,38.511374598
1326,0.3240780931203127,0.3472780912633844,0.0,0.2514629113386364,0.06698404666460857,0.01019685761305792,0,15.855797143,36.9839051374
1327,0.5562926512232487,0.09434102409358897,0.0,0.218792070934497,0.12579035327979202,0.0047839004688733115,0,8.27670427255,47.9684967922
1328,0.31695206791133645,0.10245428821463473,0.0,0.37944089675647696,0.19608539520934454,0.005067351908207346,0,12.9020715062,44.5538143306
1329,0.23085600746493848,0.1489761242670851,0.0,0.23694680302868523,0.31370382578096345,0.06951723945832772,0,10.3076407027,40.2630376816
1330,0.4559273762078626,0.1910784707408843,0.0,0.16727054962246676,0.16477996764332453,0.020943635785461778,0,19.6978267308,40.1955235748
1331,0.3538759734908715,0.21950579742104714,0.0,0.1779570329274945,0.19579614433779408,0.05286505182279275,0,34.4714371274,35.8116240656
1332,0.3440119795233728,0.09664642993952198,0.0,0.35489802314648217,0.15019443509350297,0.05424913229712004,0,13.4667670956,46.3254699708
1333,0.0,0.003985728445844466,0.0,0.06085373978323394,0.8254032735435377,0.10975725822738383,0,9.53916664461,66.4226634014
1334,0.0,0.00693082406244705,0.11677486891550941,0.18748041566375523,0.4803738838379032,0.20844000752038513,0,0.0,85.4661178588
1335,0.3412563746051053,0.2246112564442412,0.0,0.2550074162451748,0.15707119827488156,0.022053754430597174,0,0.0,75.016917819
1336,0.4014317116707249,0.2243409553565004,0.0,0.29441080004549536,0.07265333218821159,0.0071632007390677625,0,14.9514036998,44.9852650152
1337,0.4455292479108635,0.10479340761374188,0.0,0.28204503249767876,0.12748375116063138,0.0401485608170845,0,18.1716677409,30.1315591268
1338,0.5357277145682176,0.10585551083691934,0.0,0.20902094039114108,0.1413395165745215,0.008056317629200496,0,18.0053856649,31.467724317
1339,0.29380249126016167,0.4039244543694549,0.0,0.17343414131378457,0.12620187285566384,0.002637040200935035,0,15.1778420609,35.7906474624
1340,0.3670060163779177,0.2293210220414833,0.0,0.27094590830594395,0.11239160306760998,0.020335450207045105,0,19.9483990507,55.5675476962
1341,0.39699266969040004,0.05484965669639334,0.0,0.20267911442060843,0.3087643391347542,0.036714220057843985,0,25.2570865541,45.2743205272
1342,0.42419930642922465,0.12668808348846602,0.0,0.22481395683520033,0.1874103441392341,0.03688830910787486,0,9.77673389905,27.693655014
1343,0.34829650573015686,0.23682713891422988,0.0,0.2536055767181766,0.13966401340789386,0.021606765229542864,0,14.5845604412,42.6249640928
1344,0.43913517779221983,0.09502135363476,0.0,0.21674403490855074,0.22369789248909108,0.02540154117537833,0,13.6962651619,46.1590955098
1345,0.4328346429276106,0.047927668612681204,0.0,0.16602560382548545,0.32310495711417264,0.03010712752005014,0,13.0531534489,33.7215291994
1346,0.15895295638710996,0.1365302346957961,0.0,0.2190997021909738,0.3915480730618621,0.09386903366425804,0,14.2965714292,42.5841769936
1347,0.000591904144025366,0.014718683048097434,0.0,0.16681947852084314,0.7678018072806531,0.05006812700638096,0,18.496884327,48.575982721
1348,0.24755831149143231,0.20808038129110593,0.0,0.13775603776694906,0.384722354421505,0.021882915029007747,0,0.0337507035325,64.363103594
1349,0.09162420936575176,0.04548018336911739,0.0,0.09794928335170892,0.626535136076133,0.13841118783728892,0,18.3541442818,72.4249831146
1350,0.0,0.01141098341972039,0.03408903631041774,0.07743266800212621,0.7663232075169505,0.11074410475078514,0,27.3705182842,74.3784257212
1351,0.373926123319692,0.20606361667506193,0.0,0.2311634892374402,0.18162530553692094,0.007221465230884937,0,0.0,88.253132261
1352,0.5046712485522031,0.06549496665715009,0.0,0.18189899890211153,0.23342780280715925,0.014506983081376051,0,16.5261256218,42.600568676
1353,0.28892979336790353,0.32320676672531534,0.0,0.31647996583212246,0.059693974661919065,0.011689499412739605,0,23.3418724446,29.3522576956
1354,0.44250745714318873,0.12626423240752563,0.0,0.24175071669819753,0.18165716872294246,0.007820425028145638,0,12.7714748666,43.707642352
1355,0.22696169683352443,0.23156216198650964,0.0,0.3055943698848259,0.22683171396340981,0.009050057331730211,0,15.504860338,40.5725976964
1356,0.2956688865006395,0.29549015466107104,0.0,0.22327552789725472,0.17810047514815014,0.007464955792884616,0,23.7230613649,41.4726355378
1357,0.44151093180937173,0.0321187910131451,0.0,0.22965968519545876,0.2613281585489558,0.035382433433068634,0,15.7867520819,46.5994702044
1358,0.4882337921589564,0.050952856247533714,0.0,0.14939764629419,0.2834312109746756,0.027984494324644275,0,14.1407436514,35.6459853384
1359,0.29476987496257234,0.2929129983682697,0.0,0.2763891177747191,0.11621030055868775,0.019717708335751143,0,12.8086076982,30.682407803
1360,0.4411398752042787,0.04472543084237112,0.0,0.19689682068043382,0.25620960852770763,0.061028264745208734,0,15.351748646,45.468419276
1361,0.14840063412924445,0.2103350068589016,0.0,0.14525784131449515,0.3097600661054205,0.18624645159193828,0,13.0147563781,40.0120773316
1362,0.007158641436556424,0.0,0.0,0.06825082171176022,0.7050124417373865,0.21957809511429685,0,16.186918175,46.572333171
1363,0.0029455935637968216,0.0,0.0,0.2287721122621648,0.6320329237975642,0.13624937037647425,0,2.10722625737,152.362579346
1364,0.031723993824222516,0.08151097593536329,0.0,0.16663454952811024,0.5293152084324901,0.1908152722798138,0,8.235696,138.966506958
1365,0.22128291726146954,0.15302391977995194,0.0,0.26445458027227464,0.33373025544607315,0.027508327240230727,0,1.81641494431,80.7987458706
1366,0.0,0.03814531104921077,0.0,0.06819405756731663,0.7405571030640669,0.15310352831940577,0,22.2867002667,64.2114943542
1367,0.41003936459600226,0.2016948129717485,0.0,0.2163567323671677,0.1564928373146661,0.015416252750415464,0,0.0,86.2789318004
1368,0.31126127590033104,0.2415143481914454,0.0,0.20438686493990055,0.23488692761603208,0.007950583352290928,0,18.5299304679,48.0138956416
1369,0.3639227064353276,0.16690535600301748,0.0,0.31086636105147103,0.15161144316137642,0.006694133348807521,0,14.2691762768,38.2357458012
1370,0.5150494530109352,0.15570792896221794,0.0,0.225364601346756,0.0954660142567657,0.008412002423325201,0,15.449253484,45.1289351598
1371,0.3861243419403359,0.2376396200662934,0.0,0.2775503003630354,0.09590029989879577,0.0027854377315395112,0,21.46546946,39.2042802882
1372,0.415891549344816,0.1760117921517195,0.0,0.17589340637658282,0.22773709072760825,0.004466161399273436,0,19.767207977,34.4055911472
1373,0.3789890746530558,0.18651078260021864,0.0,0.1972249108123101,0.22427251394391795,0.013002717990497478,0,19.2315498854,37.9877240706
1374,0.4688856494226993,0.035547983045418036,0.0,0.14685769200414114,0.31458827571158643,0.03412039981615513,0,16.3803570726,39.2822675584
1375,0.4443536593858081,0.11443559805946937,0.0,0.20320558947099648,0.21664306770966318,0.02136208537406281,0,12.7267663047,22.5859397888
1376,0.37195958414283425,0.20079569008938747,0.0,0.21056308768606916,0.19673135710654774,0.01995028097516138,0,17.0810963294,35.5039950496
1377,0.42217987344886654,0.15634125167705784,0.0,0.16426114285979565,0.2402962763512792,0.01692145566300074,0,20.4598209862,42.087539723
1378,0.15883192701865156,0.08375909655404543,0.0,0.193400573358558,0.5047226639120695,0.05928573915667545,0,19.0329822864,35.6321011266
1379,0.42704148068714354,0.0,0.0,0.08822334719040358,0.41409428842667706,0.0706408836957758,0,8.87313605133,51.8472050984
1380,0.07201129224725936,0.04722128068570686,0.0,0.2309037048043126,0.44822838941537546,0.20163533284734572,0,2.91014740397,90.0280456542
1381,0.3828754070735042,0.18389625341500723,0.0,0.26147407612013396,0.1589344945325067,0.012819768858847915,0,2.62362920251,51.0055847168
1382,0.019070388208669412,0.06724772239308303,0.0,0.234677653339523,0.5984564498346197,0.08054778622410491,0,20.0884931925,52.2263728942
1383,0.278843140577594,0.14564274223688273,0.0,0.15837293140229394,0.3695399350491078,0.047601250734121504,0,8.19025174406,85.6201139596
1384,0.39811855472693974,0.13533361650175588,0.0,0.19743570103913527,0.2612484013749916,0.007863726357177508,0,16.6251697165,70.2366089516
1385,0.5254686586011272,0.07402438231771293,0.0,0.18836176080073536,0.19059711608991559,0.02154808219050891,0,15.566787017,27.1737132216
1386,0.41366535751093286,0.24328245267077053,0.0,0.26028755002181925,0.06236827200727928,0.020396367789198074,0,14.3667624978,31.1376611922
1387,0.3800477705897509,0.21869552400251618,0.0,0.26875715224148056,0.12930091989721662,0.003198633269035698,0,23.1851012649,31.9515089486
1388,0.45190386110692027,0.08009794933095037,0.0,0.29949284528879966,0.15958081400071952,0.008924530272610164,0,21.3858814985,32.147082456
1389,0.3207941799138315,0.3220755645520725,0.0,0.18708679988114693,0.15552573911751597,0.014517716535433071,0,14.4793351791,35.409703483
1390,0.4464952614830409,0.06639262262929084,0.0,0.1979244761867182,0.2177860924585278,0.0714015472424222,0,16.5974411001,44.725090399
1391,0.3969485317159112,0.08875162775150937,0.0,0.33659696060203015,0.17222713545910137,0.0054757444714479036,0,10.3911261568,36.0666160584
1392,0.28539329494044924,0.293368987184576,0.0,0.26383849919569924,0.13601851400504633,0.021380704674229183,0,7.97023291954,36.0666136798
1393,0.45999071494893223,0.05991179201485608,0.0,0.19965877437325905,0.23359099350046425,0.04684772516248839,0,14.4511280184,42.5504628126
1394,0.20338318203868283,0.21782715969148425,0.0,0.13697523657438893,0.3973149938375766,0.04449942785786736,0,14.9686103558,34.6278902856
1395,0.2633977278530672,0.057096164649405035,0.0,0.2700368167657887,0.3266942444206118,0.08277504631112721,0,18.3042169489,46.111060344
1396,0.32519849561220227,0.2518433393694572,0.0,0.26823373728931604,0.11460741978919999,0.040117007939824485,0,18.4164033624,43.3579194442
1397,0.756377192758471,0.006351078128010437,0.0,0.15060829679219487,0.07166550988525812,0.014997922436065582,0,14.3050842835,54.0726160208
1398,0.39216883270623026,0.09836427067641249,0.0,0.12060109048621573,0.3665988110961267,0.022266995035014867,0,26.4786979999,41.2436272116
1399,0.030810653977833228,0.11440376022747055,0.0,0.19652759240991122,0.5353774734520977,0.12288051993268728,0,43.1340242451,81.6208532878
1400,0.547470433258667,0.10977588468100416,0.0,0.20268566985062847,0.13878204756212206,0.0012859646475783708,0,9.26576034071,81.2201507196
1401,0.3394814847483908,0.1761786600496278,0.0,0.3011859138779082,0.1792310709900257,0.003922870334047497,0,17.2142153348,42.1789939846
1402,0.44614763268697805,0.14033507727017402,0.0,0.22968669486057017,0.17502657685469308,0.008804018327584685,0,16.3079495958,36.8251591258
1403,0.27693607578335544,0.28542943824032574,0.0,0.24495655827319426,0.18515251609189265,0.007525411611231944,0,16.7034319582,30.9845477648
1404,0.4496324306005297,0.06461654166753714,0.0,0.20699252326469408,0.2513631520671862,0.027395352400052926,0,15.2044470249,42.3513256758
1405,0.4322016391654229,0.1940166516181594,0.0,0.24491619644917126,0.11638724412702023,0.012478268640226168,0,11.4561470267,28.4055986266
1406,0.3481389491765416,0.23711656085700028,0.0,0.19187799584498788,0.1991016817353559,0.023764812386114366,0,16.4072715574,35.7714472708
1407,0.44118131785230974,0.09498685026009326,0.0,0.2326215683589171,0.19075363213689656,0.04045663139178333,0,15.6511592624,44.7992760794
1408,0.44984552677574574,0.11176155183499335,0.0,0.2078831249318159,0.16845821563115834,0.06205158082628668,0,16.5588564143,32.7679501742
1409,0.3465151420195394,0.2490059676756704,0.0,0.24364179090620003,0.13630254792593677,0.024534551472653376,0,20.9436502628,33.943368304
1410,0.4939761553246609,0.12935132826355422,0.0,0.1895387058135324,0.14218130495742687,0.04495250564082565,0,17.8500071321,45.305976402
1411,0.5485477005064595,0.18932581922503794,0.0,0.17995794203800072,0.05624207931593143,0.025926458914570346,0,20.1107952537,40.6279773712
1412,0.47642971399915957,0.23720030738299597,0.0,0.18900803978334607,0.0886883521810495,0.008673586653448888,0,11.8151514275,41.243888855
1413,0.45900459798394305,0.24402505796802068,0.0,0.22123010576987798,0.06461084251498812,0.011129395763170171,0,12.4084357245,42.3244954652
1414,0.5219926509332572,0.11137109073056595,0.0,0.28121438337244636,0.08495298315007091,0.00046889181365960777,0,19.2403392764,38.8235420528
1415,0.033938080006685016,0.06716587668924408,0.0,0.09213488883833859,0.7352151972777115,0.07154595718802081,0,24.9816815204,41.0270618328
1416,0.2151783849028574,0.1690606067640027,0.0,0.16068800631368818,0.3689074069775539,0.08616559504189782,0,4.56782949818,75.679590674
1417,0.38471376313737143,0.15656450774315742,0.0,0.266124614699001,0.17699706614179075,0.015600048278679392,0,9.20130641169,73.4000267252
1418,0.3433879395795079,0.13415633465728527,0.0,0.3024970924901516,0.18052560349690447,0.039433029776150756,0,11.1022575926,32.0211635236
1419,0.19437042745199984,0.3585759646451517,0.0,0.3464459464478033,0.09393916886396554,0.006668492591079585,0,14.042686768,29.9472497236
1420,0.44588411980306725,0.10521416782921354,0.0,0.2516184741659258,0.1689666138201097,0.028316624381683676,0,24.9997836247,46.4010356522
1421,0.3818577692563027,0.09267955256065942,0.0,0.24113117939123552,0.21758003003665213,0.06675146875515021,0,16.6685755869,30.0094032288
1422,0.2748054215035643,0.3208821665587287,0.0,0.18597131403448908,0.20994050644958367,0.00840059145363426,0,12.3221591667,44.557335086
1423,0.6200230251094389,0.11094760394954901,0.0,0.24736209305672255,0.021226272763987985,0.00044100512030155464,0,20.3721871354,48.0274083626
1424,0.6300715436434796,0.11845324592721213,0.0,0.19445385876049825,0.05582121981679999,0.0012001318520100468,0,19.0140954091,25.143788388
1425,0.35587185307949065,0.3511111420599882,0.0,0.23732063191417258,0.055468898699682925,0.00022747424666564535,0,17.3828078093,34.5040580988
1426,0.5137169610298572,0.17967721793708233,0.0,0.22721248233008448,0.07743194906421984,0.001961389638756131,0,18.2381686,52.2480844422
1427,0.44871657977446716,0.07952609319362491,0.0,0.22842976587852423,0.19313280811138295,0.05019475304200073,0,20.9216333433,41.1946601
1428,0.4939949526491627,0.07537361772469882,0.0,0.20704586031328864,0.19097048901725247,0.032615080295597385,0,12.1669754082,36.7234134412
1429,0.5391497115797537,0.1692173771747583,0.0,0.25320860269965995,0.036458176162675986,0.0019661323831520793,0,17.138026917,35.728528538
